,customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,faixa_etaria,classificacao,pct_desconto,flag_delay,freight_rate
1879,1880,38,Nordeste,26,51880,496.26,3,33.99,10,14,3,45.66,2,2,2,6.2,0,5,3.6,Adulto,Neutro,0.07,True,0.09200822149679604
1880,1881,56,Sul,38,51881,324.18,5,1.37,3,3,4,42.46,3,2,11,1.8,0,5,0.0,Adulto,Detrator,0.0,True,0.13097661792831145
1881,1882,59,Sudeste,48,51882,572.01,6,14.77,1,10,1,32.66,2,0,9,6.1,0,1,3.2,Adulto,Neutro,0.03,True,0.05709690390028146
1882,1883,41,Norte,52,51883,971.7,3,27.64,7,8,0,55.05,1,3,0,8.4,1,5,6.8,Adulto,Promotor,0.03,False,0.05665328805186785
1883,1884,64,Sudeste,64,51884,466.64,2,40.15,3,4,3,49.22,1,4,2,1.6,0,8,2.9,Idoso,Detrator,0.09,True,0.10547745585462026
1884,1885,19,Sul,45,51885,118.34,6,45.14,7,4,3,51.67,3,1,6,2.9,0,3,2.6,Jovem Adulto,Detrator,0.38,True,0.43662328882879836
1885,1886,53,Norte,55,51886,443.93,2,44.28,3,2,2,27.08,2,2,0,5.6,0,6,5.8,Adulto,Detrator,0.1,True,0.06100060820399612
1886,1887,47,Centro-Oeste,48,51887,470.3,5,30.46,8,5,1,32.18,3,1,2,6.7,0,5,5.9,Adulto,Neutro,0.06,True,0.06842440995109504
1887,1888,44,Sul,12,51888,136.78,3,9.01,5,6,5,22.33,1,0,10,1.3,0,4,0.0,Adulto,Detrator,0.07,True,0.16325486182190377
1888,1889,24,Centro-Oeste,95,51889,576.06,5,47.06,6,4,1,23.26,2,1,4,3.3,0,4,5.1,Jovem Adulto,Detrator,0.08,True,0.04037773843002466
1889,1890,18,Centro-Oeste,17,51890,552.38,4,1.56,2,6,2,35.54,2,0,4,4.4,0,2,4.7,,Detrator,0.0,True,0.06433976610304501
1890,1891,57,Sudeste,82,51891,535.94,5,37.63,8,13,5,36.94,1,1,10,0.0,0,3,0.0,Adulto,,0.07,True,0.06892562600291076
1891,1892,40,Nordeste,96,51892,722.97,6,6.81,6,2,1,9.28,3,0,10,5.3,0,3,3.5,Adulto,Detrator,0.01,True,0.012835940633774568
1892,1893,24,Sul,91,51893,684.57,6,25.1,2,4,2,22.41,2,2,3,2.6,0,5,4.0,Jovem Adulto,Detrator,0.04,True,0.0327358779964065
1893,1894,34,Centro-Oeste,70,51894,382.88,5,69.09,8,14,0,50.28,3,2,10,5.3,0,4,2.5,Adulto,Detrator,0.18,False,0.13132051817801924
1894,1895,45,Centro-Oeste,92,51895,562.8,2,9.95,11,8,4,33.53,1,2,11,0.9,0,5,0.0,Adulto,Detrator,0.02,True,0.059577114427860706
1895,1896,37,Norte,116,51896,117.91,3,9.47,6,5,0,43.12,1,2,9,6.4,0,5,2.3,Adulto,Neutro,0.08,False,0.36570265456704265
1896,1897,48,Centro-Oeste,105,51897,264.11,2,5.37,10,11,3,35.01,3,1,10,1.5,0,7,0.1,Adulto,Detrator,0.02,True,0.13255840369542993
1897,1898,49,Nordeste,95,51898,259.39,1,8.78,5,2,5,56.7,3,0,0,3.9,0,4,3.7,Adulto,Detrator,0.03,True,0.21858976830255603
1898,1899,55,Sul,22,51899,1826.22,2,58.33,6,4,0,43.97,2,1,1,8.9,1,1,7.2,Adulto,Promotor,0.03,False,0.024077055338349158
1899,1900,20,Centro-Oeste,59,51900,565.66,4,25.04,1,8,1,23.7,2,2,4,8.5,1,4,3.3,Jovem Adulto,Promotor,0.04,True,0.041897959905243434
1900,1901,34,Norte,28,51901,196.84,6,5.52,2,2,4,41.18,1,2,8,2.4,0,4,0.0,Adulto,Detrator,0.03,True,0.2092054460475513
1901,1902,60,Norte,113,51902,511.9,5,33.07,2,2,1,32.63,2,1,1,6.3,0,2,7.9,Adulto,Neutro,0.06,True,0.06374291853877712
1902,1903,37,Sudeste,100,51903,588.29,3,2.18,9,2,1,43.77,1,1,1,7.1,0,2,7.5,Adulto,Neutro,0.0,True,0.0744020806065036
1903,1904,48,Sul,113,51904,215.74,3,5.73,10,6,2,35.48,3,3,4,5.0,0,6,1.4,Adulto,Detrator,0.03,True,0.1644572170204876
1904,1905,26,Centro-Oeste,9,51905,94.64,3,48.72,1,9,0,39.74,3,0,3,10.0,1,1,7.9,Jovem Adulto,Promotor,0.51,False,0.4199070160608622
1905,1906,40,Centro-Oeste,72,51906,277.69,1,64.51,10,5,2,41.87,1,3,2,2.3,0,7,4.4,Adulto,Detrator,0.23,True,0.15077964636825236
1906,1907,49,Sul,98,51907,100.37,2,0.43,10,6,4,42.46,3,2,11,5.0,0,4,0.0,Adulto,Detrator,0.0,True,0.4230347713460197
1907,1908,41,Nordeste,76,51908,157.4,4,43.98,1,3,1,64.8,2,2,1,1.3,0,5,6.5,Adulto,Detrator,0.28,True,0.41168996188055906
1908,1909,26,Sul,110,51909,474.72,4,67.29,11,7,5,20.34,3,3,10,0.0,0,6,0.0,Jovem Adulto,,0.14,True,0.04284630940343781
1909,1910,47,Sudeste,95,51910,175.25,4,58.83,2,9,1,37.18,1,1,2,8.5,1,4,6.2,Adulto,Promotor,0.34,True,0.2121540656205421
1910,1911,38,Sudeste,100,51911,370.99,1,23.05,11,4,3,33.71,1,0,2,4.0,0,4,5.3,Adulto,Detrator,0.06,True,0.09086498288363568
1911,1912,69,Sudeste,105,51912,466.79,6,0.55,2,9,3,33.27,2,1,9,4.5,0,3,0.3,Idoso,Detrator,0.0,True,0.07127402043745582
1912,1913,40,Sudeste,54,51913,691.21,6,3.67,4,8,2,60.21,1,2,6,3.7,0,5,1.5,Adulto,Detrator,0.01,True,0.08710811475528421
1913,1914,45,Centro-Oeste,7,51914,354.57,1,8.33,8,4,1,41.3,2,1,5,6.7,0,3,5.3,Adulto,Neutro,0.02,True,0.11647911554841074
1914,1915,63,Sudeste,103,51915,195.02,6,23.53,8,10,2,26.28,2,1,2,4.8,0,4,5.3,Idoso,Detrator,0.12,True,0.13475540970156907
1915,1916,23,Norte,116,51916,284.14,5,38.98,4,4,4,49.83,2,3,11,0.7,0,6,0.0,Jovem Adulto,Detrator,0.14,True,0.17537129584007885
1916,1917,37,Sul,8,51917,60.53,1,0.23,10,13,3,25.95,2,0,5,5.6,0,3,3.4,Adulto,Detrator,0.0,True,0.42871303485874773
1917,1918,32,Centro-Oeste,87,51918,1668.29,4,6.11,2,10,4,6.69,2,0,6,4.8,0,2,1.5,Adulto,Detrator,0.0,True,0.004010094168280095
1918,1919,67,Sudeste,85,51919,305.52,2,13.71,3,2,2,35.97,3,2,0,6.4,0,4,5.7,Idoso,Neutro,0.04,True,0.1177336999214454
1919,1920,69,Centro-Oeste,109,51920,208.31,2,0.46,2,12,2,38.89,2,0,8,0.0,0,4,2.6,Idoso,,0.0,True,0.18669290960587587
1920,1921,44,Norte,54,51921,551.6,6,38.22,4,10,0,37.64,2,3,9,5.1,0,6,1.2,Adulto,Detrator,0.07,False,0.06823785351704133
1921,1922,52,Centro-Oeste,27,51922,181.23,1,19.73,3,9,4,28.6,2,0,6,2.5,0,3,1.0,Adulto,Detrator,0.11,True,0.15781051702256801
1922,1923,38,Sul,13,51923,825.22,6,40.39,10,10,2,32.84,2,0,11,7.9,0,1,1.2,Adulto,Neutro,0.05,True,0.03979544848646422
1923,1924,57,Sul,52,51924,1230.69,4,1.89,4,14,3,42.3,1,3,4,0.0,0,6,2.6,Adulto,,0.0,True,0.03437096263071935
1924,1925,69,Norte,41,51925,218.24,2,5.93,4,3,0,37.24,2,4,5,6.8,0,5,3.3,Idoso,Neutro,0.03,False,0.17063782991202348
1925,1926,29,Nordeste,113,51926,688.33,1,46.3,4,8,0,44.52,2,0,5,7.3,0,3,6.5,Jovem Adulto,Neutro,0.07,False,0.06467827931370128
1926,1927,39,Sudeste,3,51927,220.26,2,2.95,6,4,2,34.64,2,3,10,2.4,0,7,0.0,Adulto,Detrator,0.01,True,0.15726868246617634
1927,1928,22,Nordeste,20,51928,560.06,5,2.76,5,2,4,16.11,1,1,2,1.0,0,4,2.9,Jovem Adulto,Detrator,0.0,True,0.02876477520265686
1928,1929,18,Norte,116,51929,492.59,2,2.46,3,12,2,55.57,2,2,7,1.2,0,5,1.4,,Detrator,0.0,True,0.11281187194218316
1929,1930,58,Norte,11,51930,1396.51,6,16.52,8,3,3,62.57,3,1,7,0.4,0,4,2.1,Adulto,Detrator,0.01,True,0.04480454848157192
1930,1931,66,Centro-Oeste,57,51931,39.17,4,38.59,9,13,2,41.58,2,2,9,4.3,0,5,0.0,Idoso,Detrator,0.99,True,1.0615266785805462
1931,1932,45,Centro-Oeste,98,51932,191.39,1,12.9,4,7,7,59.1,3,1,2,0.3,0,4,1.5,Adulto,Detrator,0.07,True,0.30879356288207327
1932,1933,20,Nordeste,44,51933,756.14,5,114.99,4,3,4,51.66,3,4,4,2.4,0,7,0.2,Jovem Adulto,Detrator,0.15,True,0.06832068135530457
1933,1934,49,Centro-Oeste,112,51934,373.64,6,31.31,1,14,2,19.46,3,0,2,7.2,0,2,5.1,Adulto,Neutro,0.08,True,0.05208221817792528
1934,1935,67,Sul,66,51935,222.92,6,17.1,7,9,2,45.11,1,2,0,5.2,0,5,6.6,Idoso,Detrator,0.08,True,0.2023595908846223
1935,1936,55,Nordeste,97,51936,207.11,4,18.09,11,13,1,31.76,3,1,10,4.7,0,3,2.6,Adulto,Detrator,0.09,True,0.15334846216986142
1936,1937,29,Centro-Oeste,7,51937,149.9,2,34.58,11,11,2,37.97,3,0,7,7.0,0,2,3.1,Jovem Adulto,Neutro,0.23,True,0.2533022014676451
1937,1938,23,Sul,95,51938,372.87,5,64.61,7,3,5,52.56,1,0,8,0.5,0,2,0.0,Jovem Adulto,Detrator,0.17,True,0.1409606565290852
1938,1939,53,Sudeste,92,51939,336.21,1,6.81,8,8,2,33.88,2,0,1,9.1,1,2,6.9,Adulto,Promotor,0.02,True,0.1007703518634187
1939,1940,38,Nordeste,106,51940,150.59,5,15.04,4,13,3,41.22,1,0,2,5.4,0,3,4.6,Adulto,Detrator,0.1,True,0.2737233548044359
1940,1941,68,Sul,59,51941,82.45,3,57.8,2,4,4,52.47,2,2,1,2.4,0,6,3.5,Idoso,Detrator,0.7,True,0.6363856882959369
1941,1942,43,Nordeste,105,51942,205.41,4,18.64,11,8,1,36.98,1,0,11,8.7,1,1,2.1,Adulto,Promotor,0.09,True,0.1800301835353683
1942,1943,20,Nordeste,27,51943,327.13,6,33.91,7,13,1,65.46,1,2,9,3.0,0,4,0.9,Jovem Adulto,Detrator,0.1,True,0.20010393421575517
1943,1944,63,Sul,81,51944,430.53,1,35.25,10,11,7,42.29,1,1,10,0.0,0,4,0.0,Idoso,,0.08,True,0.09822776577706548
1944,1945,19,Norte,91,51945,500.29,4,23.32,7,13,5,23.36,3,0,4,0.0,0,3,2.0,Jovem Adulto,,0.05,True,0.04669291810749765
1945,1946,60,Sudeste,78,51946,504.14,2,8.9,7,4,3,21.85,1,0,3,3.9,0,3,4.9,Adulto,Detrator,0.02,True,0.04334113539889713
1946,1947,26,Norte,13,51947,259.45,5,0.06,11,7,2,20.71,3,2,4,5.3,0,4,3.2,Jovem Adulto,Detrator,0.0,True,0.079822701869339
1947,1948,55,Sul,34,51948,143.97,6,33.99,2,14,1,40.01,2,1,4,3.9,0,4,5.6,Adulto,Detrator,0.24,True,0.2779051191220393
1948,1949,58,Centro-Oeste,90,51949,777.3,1,20.5,9,5,5,35.0,3,5,6,0.0,0,7,0.0,Adulto,,0.03,True,0.045027659848192465
1949,1950,67,Nordeste,63,51950,204.86,2,6.9,7,12,3,46.76,3,2,11,5.2,0,4,0.0,Idoso,Detrator,0.03,True,0.22825344137459727
1950,1951,69,Nordeste,26,51951,809.46,4,11.19,6,12,1,25.73,3,1,6,6.4,0,2,4.6,Idoso,Neutro,0.01,True,0.03178662318088602
1951,1952,34,Sul,25,51952,397.06,2,46.37,3,4,4,33.63,3,1,8,0.5,0,5,0.1,Adulto,Detrator,0.12,True,0.08469752682214275
1952,1953,38,Sul,113,51953,329.93,4,3.31,7,7,0,38.85,3,2,9,7.6,0,2,2.2,Adulto,Neutro,0.01,False,0.11775225047737399
1953,1954,38,Sul,112,51954,190.64,4,105.31,3,4,0,41.36,3,0,6,6.1,0,1,6.1,Adulto,Neutro,0.55,False,0.21695342005874949
1954,1955,60,Sul,1,51955,723.87,1,69.39,4,2,2,38.7,3,1,8,4.2,0,3,1.0,Adulto,Detrator,0.1,True,0.05346263831903519
1955,1956,58,Nordeste,20,51956,315.96,3,2.24,10,11,1,32.44,1,1,7,4.9,0,5,3.9,Adulto,Detrator,0.01,True,0.10267122420559564
1956,1957,68,Sudeste,15,51957,359.35,3,20.38,2,4,1,55.22,3,2,4,2.0,0,4,3.5,Idoso,Detrator,0.06,True,0.15366634200640042
1957,1958,52,Sul,21,51958,764.43,3,4.78,3,3,4,52.18,2,0,0,6.1,0,2,5.5,Adulto,Neutro,0.01,True,0.06826001072694687
1958,1959,51,Norte,92,51959,244.52,2,6.12,7,2,2,58.48,1,0,6,7.2,0,3,4.7,Adulto,Neutro,0.03,True,0.2391624407001472
1959,1960,20,Sul,114,51960,108.6,3,1.08,4,5,1,36.61,3,0,11,3.3,0,2,1.3,Jovem Adulto,Detrator,0.01,True,0.3371086556169429
1960,1961,37,Nordeste,99,51961,310.79,6,8.4,2,11,1,44.14,1,1,2,4.7,0,4,6.8,Adulto,Detrator,0.03,True,0.1420251616847389
1961,1962,66,Sul,13,51962,162.0,5,20.57,7,2,2,58.27,1,2,4,4.9,0,4,2.6,Idoso,Detrator,0.13,True,0.3596913580246914
1962,1963,39,Sudeste,84,51963,296.71,1,15.31,1,7,3,56.46,1,3,4,2.9,0,5,0.9,Adulto,Detrator,0.05,True,0.190286812038691
1963,1964,41,Nordeste,84,51964,395.57,4,28.52,8,10,0,35.2,2,2,4,6.2,0,2,5.4,Adulto,Neutro,0.07,False,0.08898551457390602
1964,1965,60,Centro-Oeste,4,51965,374.67,4,42.72,1,9,3,48.67,2,2,0,3.8,0,4,4.9,Adulto,Detrator,0.11,True,0.12990097952865187
1965,1966,66,Nordeste,108,51966,555.83,5,30.85,8,7,3,47.55,3,2,2,2.6,0,6,4.0,Idoso,Detrator,0.06,True,0.08554773941672812
1966,1967,46,Norte,60,51967,663.22,5,4.76,3,5,4,45.32,1,3,6,2.3,0,6,0.0,Adulto,Detrator,0.01,True,0.06833328307348994
1967,1968,29,Centro-Oeste,94,51968,499.55,4,8.28,8,5,1,31.73,3,1,5,7.7,0,4,4.3,Jovem Adulto,Neutro,0.02,True,0.06351716544890401
1968,1969,52,Norte,95,51969,819.13,2,10.11,2,11,1,44.86,2,3,5,4.3,0,7,2.5,Adulto,Detrator,0.01,True,0.0547654218500116
1969,1970,40,Centro-Oeste,41,51970,339.39,3,35.53,3,11,4,57.96,1,5,5,0.0,0,7,0.0,Adulto,,0.1,True,0.1707769822328295
1970,1971,31,Norte,4,51971,885.1,6,11.54,1,8,2,55.21,3,0,4,7.2,0,1,5.2,Adulto,Neutro,0.01,True,0.06237713252739804
1971,1972,48,Sudeste,118,51972,87.65,1,42.86,9,2,1,29.91,3,1,9,4.5,0,3,2.6,Adulto,Detrator,0.49,True,0.34124358243011976
1972,1973,56,Centro-Oeste,63,51973,419.32,3,6.0,8,3,4,43.58,2,0,3,5.5,0,3,2.6,Adulto,Detrator,0.01,True,0.10393017266049795
1973,1974,41,Centro-Oeste,102,51974,578.71,5,14.87,3,2,2,46.02,1,0,5,6.5,0,2,4.1,Adulto,Neutro,0.03,True,0.07952169480396053
1974,1975,57,Centro-Oeste,49,51975,893.47,3,2.47,1,11,3,30.3,1,2,3,1.4,0,4,3.0,Adulto,Detrator,0.0,True,0.033912722307408195
1975,1976,68,Norte,19,51976,613.83,3,3.05,2,11,2,40.42,1,1,2,6.5,0,3,5.7,Idoso,Neutro,0.0,True,0.06584885065897723
1976,1977,51,Centro-Oeste,13,51977,625.19,3,58.46,7,8,0,38.54,1,0,3,9.7,1,1,7.4,Adulto,Promotor,0.09,False,0.061645259841008326
1977,1978,56,Centro-Oeste,80,51978,599.17,4,4.89,10,7,1,41.45,2,1,4,5.7,0,7,4.9,Adulto,Detrator,0.01,True,0.06917903099287348
1978,1979,33,Norte,20,51979,629.58,1,12.21,4,10,2,45.29,3,0,1,7.0,0,3,6.2,Adulto,Neutro,0.02,True,0.07193684678674671
1979,1980,18,Sudeste,72,51980,89.59,1,18.17,1,11,0,43.19,3,1,8,5.0,0,4,4.0,,Detrator,0.2,False,0.4820850541355062
1980,1981,39,Nordeste,11,51981,608.13,3,39.51,9,13,4,36.14,2,2,11,1.1,0,4,0.0,Adulto,Detrator,0.06,True,0.05942808281124102
1981,1982,31,Centro-Oeste,21,51982,616.66,3,24.83,3,11,2,35.46,1,0,7,3.4,0,6,3.4,Adulto,Detrator,0.04,True,0.057503324360263355
1982,1983,52,Norte,111,51983,794.83,1,28.86,4,9,2,34.73,2,3,3,5.4,0,6,2.3,Adulto,Detrator,0.04,True,0.04369487815004466
1983,1984,31,Sul,119,51984,882.62,2,31.67,5,12,0,30.2,3,2,1,8.0,1,2,7.0,Adulto,Neutro,0.04,False,0.034216310530012915
1984,1985,67,Sudeste,28,51985,371.71,3,3.26,3,10,3,31.83,2,2,8,2.8,0,6,0.2,Idoso,Detrator,0.01,True,0.0856312716902962
1985,1986,20,Centro-Oeste,80,51986,206.37,3,4.01,7,12,2,33.5,3,0,2,3.4,0,2,5.9,Jovem Adulto,Detrator,0.02,True,0.16232979599748026
1986,1987,23,Centro-Oeste,39,51987,367.96,2,15.12,5,12,2,33.31,2,3,7,2.4,0,5,1.4,Jovem Adulto,Detrator,0.04,True,0.09052614414610285
1987,1988,62,Centro-Oeste,67,51988,830.23,3,15.41,3,6,2,55.98,3,2,0,5.2,0,5,4.3,Idoso,Detrator,0.02,True,0.06742709851486937
1988,1989,28,Sul,95,51989,533.7,6,31.85,5,2,3,30.66,2,1,11,2.0,0,3,0.0,Jovem Adulto,Detrator,0.06,True,0.05744800449690837
1989,1990,54,Sul,30,51990,66.57,1,21.54,4,2,4,22.62,2,1,11,1.6,0,4,0.0,Adulto,Detrator,0.32,True,0.3397926994141506
1990,1991,44,Centro-Oeste,8,51991,909.62,4,0.77,11,10,2,31.37,2,1,11,2.4,0,4,0.2,Adulto,Detrator,0.0,True,0.034486928607550406
1991,1992,46,Sudeste,113,51992,351.66,6,20.89,6,11,2,58.14,1,1,9,4.5,0,4,2.3,Adulto,Detrator,0.06,True,0.16533014843883295
1992,1993,28,Nordeste,32,51993,1461.91,6,23.92,11,13,1,54.99,2,0,8,7.9,0,1,3.3,Jovem Adulto,Neutro,0.02,True,0.03761517466875526
1993,1994,19,Sul,76,51994,489.59,6,39.27,8,8,4,53.25,1,3,10,2.8,0,6,0.0,Jovem Adulto,Detrator,0.08,True,0.10876447639861926
1994,1995,29,Centro-Oeste,75,51995,245.97,2,29.13,3,5,5,47.44,2,1,7,0.0,0,5,0.0,Jovem Adulto,,0.12,True,0.19286904907102492
1995,1996,41,Norte,63,51996,497.23,4,8.73,3,9,1,35.14,3,4,4,3.3,0,9,1.3,Adulto,Detrator,0.02,True,0.07067152022203005
1996,1997,41,Centro-Oeste,59,51997,587.06,5,18.96,2,11,2,62.51,1,0,1,7.5,0,1,6.9,Adulto,Neutro,0.03,True,0.10647974653357409
1997,1998,50,Centro-Oeste,34,51998,1126.92,6,48.74,8,4,3,43.7,2,2,9,2.1,0,7,0.0,Adulto,Detrator,0.04,True,0.03877826287580308
1998,1999,35,Sudeste,110,51999,701.83,1,59.58,11,9,3,42.8,3,0,11,4.6,0,2,1.7,Adulto,Detrator,0.08,True,0.06098342903552142
1999,2000,57,Nordeste,20,52000,94.62,4,45.77,1,3,5,36.95,3,1,10,0.0,0,4,0.0,Adulto,,0.48,True,0.3905094060452336
2000,2001,38,Sul,36,52001,399.95,6,2.85,4,4,0,42.29,1,4,9,4.5,0,7,1.3,Adulto,Detrator,0.01,False,0.10573821727715965
2001,2002,39,Norte,35,52002,101.28,6,5.3,7,7,0,35.49,2,2,7,5.7,0,4,3.8,Adulto,Detrator,0.05,False,0.35041469194312796
2002,2003,36,Sudeste,6,52003,164.11,2,18.91,6,8,1,30.45,1,1,11,7.5,0,2,1.4,Adulto,Neutro,0.12,True,0.18554627993419046
2003,2004,19,Sudeste,109,52004,204.54,6,31.81,9,5,1,27.54,2,1,9,8.2,1,3,2.6,Jovem Adulto,Promotor,0.16,True,0.13464359049574656
2004,2005,34,Sudeste,4,52005,1342.93,2,14.83,4,6,2,40.46,2,1,10,6.4,0,5,0.3,Adulto,Neutro,0.01,True,0.030128152621506706
2005,2006,57,Sudeste,44,52006,386.87,3,0.6,4,9,3,36.63,1,1,11,2.1,0,3,0.0,Adulto,Detrator,0.0,True,0.09468296843901053
2006,2007,68,Sudeste,84,52007,628.69,4,47.48,5,2,4,40.79,1,2,2,2.2,0,5,1.7,Idoso,Detrator,0.08,True,0.0648809429130414
2007,2008,21,Sudeste,46,52008,166.63,2,53.43,9,8,4,35.3,1,0,6,1.9,0,6,1.8,Jovem Adulto,Detrator,0.32,True,0.21184660625337573
2008,2009,27,Nordeste,31,52009,419.69,2,18.84,8,14,1,32.73,3,1,0,5.6,0,7,7.3,Jovem Adulto,Detrator,0.04,True,0.07798613262169696
2009,2010,60,Nordeste,2,52010,1257.6,4,19.62,9,7,1,25.23,3,0,4,5.2,0,2,6.4,Adulto,Detrator,0.02,True,0.020062022900763362
2010,2011,31,Norte,112,52011,401.35,3,85.02,3,11,0,46.33,1,3,10,6.5,0,4,0.2,Adulto,Neutro,0.21,False,0.11543540550641583
2011,2012,31,Sudeste,70,52012,791.46,1,10.45,8,6,3,40.06,2,2,4,3.5,0,4,2.1,Adulto,Detrator,0.01,True,0.05061531852525712
2012,2013,43,Sul,115,52013,199.51,5,2.52,4,8,1,41.86,3,1,10,5.9,0,5,2.1,Adulto,Detrator,0.01,True,0.20981404440880158
2013,2014,28,Sudeste,39,52014,498.08,5,28.99,7,12,3,40.71,1,1,9,3.0,0,3,0.9,Jovem Adulto,Detrator,0.06,True,0.08173385801477674
2014,2015,42,Norte,27,52015,416.92,3,11.88,3,10,3,48.69,1,0,10,5.7,0,4,1.2,Adulto,Detrator,0.03,True,0.11678499472320827
2015,2016,48,Norte,31,52016,28.5,4,3.17,1,7,4,36.46,2,1,3,1.6,0,3,3.5,Adulto,Detrator,0.11,True,1.2792982456140352
2016,2017,48,Norte,38,52017,65.76,4,3.21,9,14,2,37.14,2,0,7,3.9,0,3,2.9,Adulto,Detrator,0.05,True,0.5647810218978102
2017,2018,48,Norte,49,52018,654.59,2,77.13,8,6,3,39.92,2,2,4,0.8,0,6,2.1,Adulto,Detrator,0.12,True,0.06098473853862723
2018,2019,60,Sul,26,52019,278.11,6,29.09,2,6,4,32.46,3,2,1,3.9,0,6,2.9,Adulto,Detrator,0.1,True,0.11671640717701628
2019,2020,53,Centro-Oeste,7,52020,214.0,6,5.39,3,13,3,23.47,2,2,6,6.4,0,6,1.2,Adulto,Neutro,0.03,True,0.10967289719626168
2020,2021,42,Nordeste,74,52021,488.17,6,2.58,11,14,3,43.77,2,0,3,7.4,0,2,4.7,Adulto,Neutro,0.01,True,0.08966138845074462
2021,2022,48,Norte,12,52022,301.48,2,9.62,8,11,0,15.01,3,2,9,5.0,0,4,3.3,Adulto,Detrator,0.03,False,0.04978771394454026
2022,2023,40,Sul,115,52023,276.6,1,20.51,3,9,2,46.01,2,2,0,4.6,0,7,5.0,Adulto,Detrator,0.07,True,0.16634128705712217
2023,2024,59,Nordeste,73,52024,732.03,4,5.86,6,6,0,25.16,1,4,7,2.3,0,8,1.7,Adulto,Detrator,0.01,False,0.03437017608567955
2024,2025,31,Norte,83,52025,985.11,6,16.69,10,10,1,52.66,2,1,10,1.1,0,3,1.3,Adulto,Detrator,0.02,True,0.05345595923297906
2025,2026,67,Sudeste,18,52026,350.38,5,24.97,10,4,2,53.36,1,0,0,5.8,0,4,7.6,Idoso,Detrator,0.07,True,0.15229179747702495
2026,2027,34,Norte,80,52027,544.91,1,4.56,5,8,2,50.46,3,0,2,7.2,0,2,6.3,Adulto,Neutro,0.01,True,0.09260244811069719
2027,2028,23,Sudeste,69,52028,295.11,2,93.08,2,5,2,2.87,1,0,3,5.8,0,2,4.1,Jovem Adulto,Detrator,0.32,True,0.00972518721832537
2028,2029,22,Norte,75,52029,245.36,6,12.06,10,12,0,39.07,2,0,7,5.0,0,1,5.7,Jovem Adulto,Detrator,0.05,False,0.15923540919465276
2029,2030,36,Nordeste,46,52030,277.89,5,32.12,8,10,5,22.46,1,2,3,1.6,0,5,0.8,Adulto,Detrator,0.12,True,0.08082334736766347
2030,2031,55,Centro-Oeste,42,52031,111.3,4,20.05,2,7,3,26.39,2,1,11,1.4,0,3,0.0,Adulto,Detrator,0.18,True,0.2371069182389937
2031,2032,60,Sul,42,52032,96.41,1,81.15,10,5,1,48.83,2,2,8,5.5,0,4,1.7,Adulto,Detrator,0.84,True,0.5064827300072606
2032,2033,29,Sudeste,45,52033,385.19,5,21.34,5,14,4,42.09,2,1,1,0.0,0,4,3.9,Jovem Adulto,,0.06,True,0.10927074950024664
2033,2034,52,Centro-Oeste,45,52034,339.28,5,13.64,8,3,4,6.13,3,4,6,0.0,0,6,0.0,Adulto,,0.04,True,0.01806767271869842
2034,2035,32,Sul,97,52035,217.15,3,22.53,8,2,6,30.65,3,3,3,0.2,0,6,0.0,Adulto,Detrator,0.1,True,0.14114667280681556
2035,2036,53,Sudeste,68,52036,350.52,1,11.39,4,2,2,48.5,3,3,8,3.3,0,5,0.0,Adulto,Detrator,0.03,True,0.1383658564418578
2036,2037,39,Sul,58,52037,233.82,3,9.16,8,3,1,56.32,3,2,1,8.5,1,3,6.6,Adulto,Promotor,0.04,True,0.2408690445641947
2037,2038,30,Sudeste,17,52038,354.6,5,32.14,5,8,3,54.52,3,2,11,6.7,0,3,0.0,Jovem Adulto,Neutro,0.09,True,0.15375070501974056
2038,2039,63,Sul,85,52039,708.67,6,57.14,6,6,1,53.31,3,0,7,5.4,0,2,4.8,Idoso,Detrator,0.08,True,0.07522542226988585
2039,2040,31,Norte,27,52040,509.91,4,0.78,2,9,2,46.51,2,0,7,0.8,0,3,3.7,Adulto,Detrator,0.0,True,0.09121217469749562
2040,2041,23,Sul,67,52041,290.32,1,15.3,6,11,5,32.97,3,0,0,5.8,0,4,4.9,Jovem Adulto,Detrator,0.05,True,0.11356434279415817
2041,2042,28,Nordeste,36,52042,423.06,5,0.62,10,6,1,31.59,1,2,11,4.6,0,5,0.8,Jovem Adulto,Detrator,0.0,True,0.07467025953765423
2042,2043,47,Norte,40,52043,457.72,5,91.11,8,14,1,48.77,1,3,2,4.2,0,5,5.1,Adulto,Detrator,0.2,True,0.10654985580704361
2043,2044,20,Sudeste,19,52044,953.2,2,19.67,11,12,2,39.52,3,2,3,3.3,0,4,3.6,Jovem Adulto,Detrator,0.02,True,0.0414603441040705
2044,2045,26,Centro-Oeste,93,52045,563.3,6,14.66,6,12,5,37.95,3,1,4,1.9,0,4,1.8,Jovem Adulto,Detrator,0.03,True,0.06737085034617434
2045,2046,32,Sul,89,52046,182.71,2,15.34,5,5,4,20.27,1,3,10,1.0,0,6,0.0,Adulto,Detrator,0.08,True,0.11094083520332768
